_DeltaTime,_ExactTime,_Date,_content_cmd,_content_data_widget_list_113_is_add,_content_data_widget_list_113_sub_data,_content_data_widget_list_113_sub_key,_content_data_widget_list_113_band_id,_content_data_widget_list_113_type,_content_data_widget_list_113_platform_in,_content_data_widget_list_113_site,_content_data_widget_list_113_stay_time,_content_data_widget_list_113_url,_content_data_widget_list_113_jump_url,_content_data_widget_list_113_tip_bottom_color,_content_data_widget_list_113_tip_text_color,_content_data_widget_list_113_tip_text,_content_data_widget_list_113_web_cover,_content_data_widget_list_113_cover,_content_data_widget_list_113_title,_content_data_widget_list_113_id,_content_data_timestamp,_msg_type,
1867.22,20:05:50,2021.12.30,WIDGET_BANNER,True,%7B%22period%22%3A7%2C%22team_id%22%3A466%2C%22current_timestamp%22%3A1640865948%2C%22stage_1%22%3A%7B%22is_complete%22%3A0%2C%22promote_team_id%22%3A0%2C%22current_score%22%3A0%2C%22target_score%22%3A0%2C%22next_team_id%22%3A0%7D%2C%22stage_2%22%3A%7B%22is_settlement%22%3A0%2C%22is_disuse%22%3A0%2C%22is_promotion%22%3A0%2C%22rank%22%3A0%2C%22shining_score%22%3A0%2C%22rank_distance_score%22%3A0%7D%2C%22stage_3%22%3A%7B%22is_settlement%22%3A0%2C%22is_disuse%22%3A0%2C%22team_id%22%3A0%2C%22is_promotion%22%3A0%2C%22rank%22%3A0%2C%22shining_score%22%3A0%2C%22rank_distance_score%22%3A0%7D%2C%22stage_4%22%3A%7B%22is_settlement%22%3A0%2C%22is_disuse%22%3A0%2C%22team_id%22%3A0%2C%22is_promotion%22%3A0%2C%22shining_score%22%3A0%2C%22avatars%22%3Anull%2C%22pk_distance_score%22%3A0%7D%2C%22stage_5%22%3A%7B%22is_settlement%22%3A0%2C%22is_disuse%22%3A0%2C%22team_id%22%3A0%2C%22rank%22%3A0%2C%22daily_rank%22%3A0%2C%22is_first_day%22%3A0%2C%22shining_score%22%3A0%7D%2C%22stage_6%22%3A%7B%22is_settlement%22%3A0%2C%22is_disuse%22%3A0%2C%22team_id%22%3A0%2C%22is_completed%22%3A0%2C%22is_promotion%22%3A0%2C%22rank%22%3A0%2C%22shining_score%22%3A0%7D%2C%22stage_7%22%3A%7B%22is_settlement%22%3A0%2C%22is_disuse%22%3A0%2C%22last_rank%22%3A4%2C%22last_team_id%22%3A1%2C%22shining_score%22%3A673483%2C%22rank%22%3A3%2C%22avatar_image%22%3A%22%22%7D%7D,,100135,1,['live', 'blink', 'live_link', 'web'],1,5,,https://live.bilibili.com/activity/live-activity-battle/index.html?is_live_half_webview=1&hybrid_rotate_d=1&is_cling_player=1&hybrid_half_ui=1%20,3,100p,70p,a27af6,0,30,100;2,2,375,100p,a27af6,0,30,100;3,3,100p,70p,a27af6,0,30,100;4,2,375,100p,a27af6,0,30,100;5,3,100p,70p,a27af6,0,30,100;6,3,100p,70p,a27af6,0,30,100;7,3,100p,70p,a27af6,0,30,100;8,3,100p,70p,a27af6,0,30,100&room_id=11365&uid=777536#/bls_2021_final,#110070,#ffffff,全站总选赛,,,BLS全站总选赛,113,1640865950,other,
1877.21,20:06:00,2021.12.30,WIDGET_BANNER,True,%7B%22period%22%3A7%2C%22team_id%22%3A466%2C%22current_timestamp%22%3A1640865957%2C%22stage_1%22%3A%7B%22is_complete%22%3A0%2C%22promote_team_id%22%3A0%2C%22current_score%22%3A0%2C%22target_score%22%3A0%2C%22next_team_id%22%3A0%7D%2C%22stage_2%22%3A%7B%22is_settlement%22%3A0%2C%22is_disuse%22%3A0%2C%22is_promotion%22%3A0%2C%22rank%22%3A0%2C%22shining_score%22%3A0%2C%22rank_distance_score%22%3A0%7D%2C%22stage_3%22%3A%7B%22is_settlement%22%3A0%2C%22is_disuse%22%3A0%2C%22team_id%22%3A0%2C%22is_promotion%22%3A0%2C%22rank%22%3A0%2C%22shining_score%22%3A0%2C%22rank_distance_score%22%3A0%7D%2C%22stage_4%22%3A%7B%22is_settlement%22%3A0%2C%22is_disuse%22%3A0%2C%22team_id%22%3A0%2C%22is_promotion%22%3A0%2C%22shining_score%22%3A0%2C%22avatars%22%3Anull%2C%22pk_distance_score%22%3A0%7D%2C%22stage_5%22%3A%7B%22is_settlement%22%3A0%2C%22is_disuse%22%3A0%2C%22team_id%22%3A0%2C%22rank%22%3A0%2C%22daily_rank%22%3A0%2C%22is_first_day%22%3A0%2C%22shining_score%22%3A0%7D%2C%22stage_6%22%3A%7B%22is_settlement%22%3A0%2C%22is_disuse%22%3A0%2C%22team_id%22%3A0%2C%22is_completed%22%3A0%2C%22is_promotion%22%3A0%2C%22rank%22%3A0%2C%22shining_score%22%3A0%7D%2C%22stage_7%22%3A%7B%22is_settlement%22%3A0%2C%22is_disuse%22%3A0%2C%22last_rank%22%3A4%2C%22last_team_id%22%3A1%2C%22shining_score%22%3A674483%2C%22rank%22%3A3%2C%22avatar_image%22%3A%22%22%7D%7D,,100135,1,['live', 'blink', 'live_link', 'web'],1,5,,https://live.bilibili.com/activity/live-activity-battle/index.html?is_live_half_webview=1&hybrid_rotate_d=1&is_cling_player=1&hybrid_half_ui=1%20,3,100p,70p,a27af6,0,30,100;2,2,375,100p,a27af6,0,30,100;3,3,100p,70p,a27af6,0,30,100;4,2,375,100p,a27af6,0,30,100;5,3,100p,70p,a27af6,0,30,100;6,3,100p,70p,a27af6,0,30,100;7,3,100p,70p,a27af6,0,30,100;8,3,100p,70p,a27af6,0,30,100&room_id=11365&uid=777536#/bls_2021_final,#110070,#ffffff,全站总选赛,,,BLS全站总选赛,113,1640865960,other,
1887.21,20:06:10,2021.12.30,WIDGET_BANNER,True,%7B%22period%22%3A7%2C%22team_id%22%3A466%2C%22current_timestamp%22%3A1640865965%2C%22stage_1%22%3A%7B%22is_complete%22%3A0%2C%22promote_team_id%22%3A0%2C%22current_score%22%3A0%2C%22target_score%22%3A0%2C%22next_team_id%22%3A0%7D%2C%22stage_2%22%3A%7B%22is_settlement%22%3A0%2C%22is_disuse%22%3A0%2C%22is_promotion%22%3A0%2C%22rank%22%3A0%2C%22shining_score%22%3A0%2C%22rank_distance_score%22%3A0%7D%2C%22stage_3%22%3A%7B%22is_settlement%22%3A0%2C%22is_disuse%22%3A0%2C%22team_id%22%3A0%2C%22is_promotion%22%3A0%2C%22rank%22%3A0%2C%22shining_score%22%3A0%2C%22rank_distance_score%22%3A0%7D%2C%22stage_4%22%3A%7B%22is_settlement%22%3A0%2C%22is_disuse%22%3A0%2C%22team_id%22%3A0%2C%22is_promotion%22%3A0%2C%22shining_score%22%3A0%2C%22avatars%22%3Anull%2C%22pk_distance_score%22%3A0%7D%2C%22stage_5%22%3A%7B%22is_settlement%22%3A0%2C%22is_disuse%22%3A0%2C%22team_id%22%3A0%2C%22rank%22%3A0%2C%22daily_rank%22%3A0%2C%22is_first_day%22%3A0%2C%22shining_score%22%3A0%7D%2C%22stage_6%22%3A%7B%22is_settlement%22%3A0%2C%22is_disuse%22%3A0%2C%22team_id%22%3A0%2C%22is_completed%22%3A0%2C%22is_promotion%22%3A0%2C%22rank%22%3A0%2C%22shining_score%22%3A0%7D%2C%22stage_7%22%3A%7B%22is_settlement%22%3A0%2C%22is_disuse%22%3A0%2C%22last_rank%22%3A4%2C%22last_team_id%22%3A1%2C%22shining_score%22%3A674535%2C%22rank%22%3A3%2C%22avatar_image%22%3A%22%22%7D%7D,,100135,1,['live', 'blink', 'live_link', 'web'],1,5,,https://live.bilibili.com/activity/live-activity-battle/index.html?is_live_half_webview=1&hybrid_rotate_d=1&is_cling_player=1&hybrid_half_ui=1%20,3,100p,70p,a27af6,0,30,100;2,2,375,100p,a27af6,0,30,100;3,3,100p,70p,a27af6,0,30,100;4,2,375,100p,a27af6,0,30,100;5,3,100p,70p,a27af6,0,30,100;6,3,100p,70p,a27af6,0,30,100;7,3,100p,70p,a27af6,0,30,100;8,3,100p,70p,a27af6,0,30,100&room_id=11365&uid=777536#/bls_2021_final,#110070,#ffffff,全站总选赛,,,BLS全站总选赛,113,1640865970,other,
1897.22,20:06:20,2021.12.30,WIDGET_BANNER,True,%7B%22period%22%3A7%2C%22team_id%22%3A466%2C%22current_timestamp%22%3A1640865979%2C%22stage_1%22%3A%7B%22is_complete%22%3A0%2C%22promote_team_id%22%3A0%2C%22current_score%22%3A0%2C%22target_score%22%3A0%2C%22next_team_id%22%3A0%7D%2C%22stage_2%22%3A%7B%22is_settlement%22%3A0%2C%22is_disuse%22%3A0%2C%22is_promotion%22%3A0%2C%22rank%22%3A0%2C%22shining_score%22%3A0%2C%22rank_distance_score%22%3A0%7D%2C%22stage_3%22%3A%7B%22is_settlement%22%3A0%2C%22is_disuse%22%3A0%2C%22team_id%22%3A0%2C%22is_promotion%22%3A0%2C%22rank%22%3A0%2C%22shining_score%22%3A0%2C%22rank_distance_score%22%3A0%7D%2C%22stage_4%22%3A%7B%22is_settlement%22%3A0%2C%22is_disuse%22%3A0%2C%22team_id%22%3A0%2C%22is_promotion%22%3A0%2C%22shining_score%22%3A0%2C%22avatars%22%3Anull%2C%22pk_distance_score%22%3A0%7D%2C%22stage_5%22%3A%7B%22is_settlement%22%3A0%2C%22is_disuse%22%3A0%2C%22team_id%22%3A0%2C%22rank%22%3A0%2C%22daily_rank%22%3A0%2C%22is_first_day%22%3A0%2C%22shining_score%22%3A0%7D%2C%22stage_6%22%3A%7B%22is_settlement%22%3A0%2C%22is_disuse%22%3A0%2C%22team_id%22%3A0%2C%22is_completed%22%3A0%2C%22is_promotion%22%3A0%2C%22rank%22%3A0%2C%22shining_score%22%3A0%7D%2C%22stage_7%22%3A%7B%22is_settlement%22%3A0%2C%22is_disuse%22%3A0%2C%22last_rank%22%3A4%2C%22last_team_id%22%3A1%2C%22shining_score%22%3A675717%2C%22rank%22%3A3%2C%22avatar_image%22%3A%22%22%7D%7D,,100135,1,['live', 'blink', 'live_link', 'web'],1,5,,https://live.bilibili.com/activity/live-activity-battle/index.html?is_live_half_webview=1&hybrid_rotate_d=1&is_cling_player=1&hybrid_half_ui=1%20,3,100p,70p,a27af6,0,30,100;2,2,375,100p,a27af6,0,30,100;3,3,100p,70p,a27af6,0,30,100;4,2,375,100p,a27af6,0,30,100;5,3,100p,70p,a27af6,0,30,100;6,3,100p,70p,a27af6,0,30,100;7,3,100p,70p,a27af6,0,30,100;8,3,100p,70p,a27af6,0,30,100&room_id=11365&uid=777536#/bls_2021_final,#110070,#ffffff,全站总选赛,,,BLS全站总选赛,113,1640865979,other,
1907.21,20:06:30,2021.12.30,WIDGET_BANNER,True,%7B%22period%22%3A7%2C%22team_id%22%3A466%2C%22current_timestamp%22%3A1640865985%2C%22stage_1%22%3A%7B%22is_complete%22%3A0%2C%22promote_team_id%22%3A0%2C%22current_score%22%3A0%2C%22target_score%22%3A0%2C%22next_team_id%22%3A0%7D%2C%22stage_2%22%3A%7B%22is_settlement%22%3A0%2C%22is_disuse%22%3A0%2C%22is_promotion%22%3A0%2C%22rank%22%3A0%2C%22shining_score%22%3A0%2C%22rank_distance_score%22%3A0%7D%2C%22stage_3%22%3A%7B%22is_settlement%22%3A0%2C%22is_disuse%22%3A0%2C%22team_id%22%3A0%2C%22is_promotion%22%3A0%2C%22rank%22%3A0%2C%22shining_score%22%3A0%2C%22rank_distance_score%22%3A0%7D%2C%22stage_4%22%3A%7B%22is_settlement%22%3A0%2C%22is_disuse%22%3A0%2C%22team_id%22%3A0%2C%22is_promotion%22%3A0%2C%22shining_score%22%3A0%2C%22avatars%22%3Anull%2C%22pk_distance_score%22%3A0%7D%2C%22stage_5%22%3A%7B%22is_settlement%22%3A0%2C%22is_disuse%22%3A0%2C%22team_id%22%3A0%2C%22rank%22%3A0%2C%22daily_rank%22%3A0%2C%22is_first_day%22%3A0%2C%22shining_score%22%3A0%7D%2C%22stage_6%22%3A%7B%22is_settlement%22%3A0%2C%22is_disuse%22%3A0%2C%22team_id%22%3A0%2C%22is_completed%22%3A0%2C%22is_promotion%22%3A0%2C%22rank%22%3A0%2C%22shining_score%22%3A0%7D%2C%22stage_7%22%3A%7B%22is_settlement%22%3A0%2C%22is_disuse%22%3A0%2C%22last_rank%22%3A4%2C%22last_team_id%22%3A1%2C%22shining_score%22%3A677148%2C%22rank%22%3A3%2C%22avatar_image%22%3A%22%22%7D%7D,,100135,1,['live', 'blink', 'live_link', 'web'],1,5,,https://live.bilibili.com/activity/live-activity-battle/index.html?is_live_half_webview=1&hybrid_rotate_d=1&is_cling_player=1&hybrid_half_ui=1%20,3,100p,70p,a27af6,0,30,100;2,2,375,100p,a27af6,0,30,100;3,3,100p,70p,a27af6,0,30,100;4,2,375,100p,a27af6,0,30,100;5,3,100p,70p,a27af6,0,30,100;6,3,100p,70p,a27af6,0,30,100;7,3,100p,70p,a27af6,0,30,100;8,3,100p,70p,a27af6,0,30,100&room_id=11365&uid=777536#/bls_2021_final,#110070,#ffffff,全站总选赛,,,BLS全站总选赛,113,1640865990,other,
1917.21,20:06:40,2021.12.30,WIDGET_BANNER,True,%7B%22period%22%3A7%2C%22team_id%22%3A466%2C%22current_timestamp%22%3A1640865994%2C%22stage_1%22%3A%7B%22is_complete%22%3A0%2C%22promote_team_id%22%3A0%2C%22current_score%22%3A0%2C%22target_score%22%3A0%2C%22next_team_id%22%3A0%7D%2C%22stage_2%22%3A%7B%22is_settlement%22%3A0%2C%22is_disuse%22%3A0%2C%22is_promotion%22%3A0%2C%22rank%22%3A0%2C%22shining_score%22%3A0%2C%22rank_distance_score%22%3A0%7D%2C%22stage_3%22%3A%7B%22is_settlement%22%3A0%2C%22is_disuse%22%3A0%2C%22team_id%22%3A0%2C%22is_promotion%22%3A0%2C%22rank%22%3A0%2C%22shining_score%22%3A0%2C%22rank_distance_score%22%3A0%7D%2C%22stage_4%22%3A%7B%22is_settlement%22%3A0%2C%22is_disuse%22%3A0%2C%22team_id%22%3A0%2C%22is_promotion%22%3A0%2C%22shining_score%22%3A0%2C%22avatars%22%3Anull%2C%22pk_distance_score%22%3A0%7D%2C%22stage_5%22%3A%7B%22is_settlement%22%3A0%2C%22is_disuse%22%3A0%2C%22team_id%22%3A0%2C%22rank%22%3A0%2C%22daily_rank%22%3A0%2C%22is_first_day%22%3A0%2C%22shining_score%22%3A0%7D%2C%22stage_6%22%3A%7B%22is_settlement%22%3A0%2C%22is_disuse%22%3A0%2C%22team_id%22%3A0%2C%22is_completed%22%3A0%2C%22is_promotion%22%3A0%2C%22rank%22%3A0%2C%22shining_score%22%3A0%7D%2C%22stage_7%22%3A%7B%22is_settlement%22%3A0%2C%22is_disuse%22%3A0%2C%22last_rank%22%3A4%2C%22last_team_id%22%3A1%2C%22shining_score%22%3A679169%2C%22rank%22%3A3%2C%22avatar_image%22%3A%22%22%7D%7D,,100135,1,['live', 'blink', 'live_link', 'web'],1,5,,https://live.bilibili.com/activity/live-activity-battle/index.html?is_live_half_webview=1&hybrid_rotate_d=1&is_cling_player=1&hybrid_half_ui=1%20,3,100p,70p,a27af6,0,30,100;2,2,375,100p,a27af6,0,30,100;3,3,100p,70p,a27af6,0,30,100;4,2,375,100p,a27af6,0,30,100;5,3,100p,70p,a27af6,0,30,100;6,3,100p,70p,a27af6,0,30,100;7,3,100p,70p,a27af6,0,30,100;8,3,100p,70p,a27af6,0,30,100&room_id=11365&uid=777536#/bls_2021_final,#110070,#ffffff,全站总选赛,,,BLS全站总选赛,113,1640866000,other,
1927.21,20:06:50,2021.12.30,WIDGET_BANNER,True,%7B%22period%22%3A7%2C%22team_id%22%3A466%2C%22current_timestamp%22%3A1640866005%2C%22stage_1%22%3A%7B%22is_complete%22%3A0%2C%22promote_team_id%22%3A0%2C%22current_score%22%3A0%2C%22target_score%22%3A0%2C%22next_team_id%22%3A0%7D%2C%22stage_2%22%3A%7B%22is_settlement%22%3A0%2C%22is_disuse%22%3A0%2C%22is_promotion%22%3A0%2C%22rank%22%3A0%2C%22shining_score%22%3A0%2C%22rank_distance_score%22%3A0%7D%2C%22stage_3%22%3A%7B%22is_settlement%22%3A0%2C%22is_disuse%22%3A0%2C%22team_id%22%3A0%2C%22is_promotion%22%3A0%2C%22rank%22%3A0%2C%22shining_score%22%3A0%2C%22rank_distance_score%22%3A0%7D%2C%22stage_4%22%3A%7B%22is_settlement%22%3A0%2C%22is_disuse%22%3A0%2C%22team_id%22%3A0%2C%22is_promotion%22%3A0%2C%22shining_score%22%3A0%2C%22avatars%22%3Anull%2C%22pk_distance_score%22%3A0%7D%2C%22stage_5%22%3A%7B%22is_settlement%22%3A0%2C%22is_disuse%22%3A0%2C%22team_id%22%3A0%2C%22rank%22%3A0%2C%22daily_rank%22%3A0%2C%22is_first_day%22%3A0%2C%22shining_score%22%3A0%7D%2C%22stage_6%22%3A%7B%22is_settlement%22%3A0%2C%22is_disuse%22%3A0%2C%22team_id%22%3A0%2C%22is_completed%22%3A0%2C%22is_promotion%22%3A0%2C%22rank%22%3A0%2C%22shining_score%22%3A0%7D%2C%22stage_7%22%3A%7B%22is_settlement%22%3A0%2C%22is_disuse%22%3A0%2C%22last_rank%22%3A4%2C%22last_team_id%22%3A1%2C%22shining_score%22%3A679191%2C%22rank%22%3A3%2C%22avatar_image%22%3A%22%22%7D%7D,,100135,1,['live', 'blink', 'live_link', 'web'],1,5,,https://live.bilibili.com/activity/live-activity-battle/index.html?is_live_half_webview=1&hybrid_rotate_d=1&is_cling_player=1&hybrid_half_ui=1%20,3,100p,70p,a27af6,0,30,100;2,2,375,100p,a27af6,0,30,100;3,3,100p,70p,a27af6,0,30,100;4,2,375,100p,a27af6,0,30,100;5,3,100p,70p,a27af6,0,30,100;6,3,100p,70p,a27af6,0,30,100;7,3,100p,70p,a27af6,0,30,100;8,3,100p,70p,a27af6,0,30,100&room_id=11365&uid=777536#/bls_2021_final,#110070,#ffffff,全站总选赛,,,BLS全站总选赛,113,1640866010,other,
1937.21,20:07:00,2021.12.30,WIDGET_BANNER,True,%7B%22period%22%3A7%2C%22team_id%22%3A466%2C%22current_timestamp%22%3A1640866019%2C%22stage_1%22%3A%7B%22is_complete%22%3A0%2C%22promote_team_id%22%3A0%2C%22current_score%22%3A0%2C%22target_score%22%3A0%2C%22next_team_id%22%3A0%7D%2C%22stage_2%22%3A%7B%22is_settlement%22%3A0%2C%22is_disuse%22%3A0%2C%22is_promotion%22%3A0%2C%22rank%22%3A0%2C%22shining_score%22%3A0%2C%22rank_distance_score%22%3A0%7D%2C%22stage_3%22%3A%7B%22is_settlement%22%3A0%2C%22is_disuse%22%3A0%2C%22team_id%22%3A0%2C%22is_promotion%22%3A0%2C%22rank%22%3A0%2C%22shining_score%22%3A0%2C%22rank_distance_score%22%3A0%7D%2C%22stage_4%22%3A%7B%22is_settlement%22%3A0%2C%22is_disuse%22%3A0%2C%22team_id%22%3A0%2C%22is_promotion%22%3A0%2C%22shining_score%22%3A0%2C%22avatars%22%3Anull%2C%22pk_distance_score%22%3A0%7D%2C%22stage_5%22%3A%7B%22is_settlement%22%3A0%2C%22is_disuse%22%3A0%2C%22team_id%22%3A0%2C%22rank%22%3A0%2C%22daily_rank%22%3A0%2C%22is_first_day%22%3A0%2C%22shining_score%22%3A0%7D%2C%22stage_6%22%3A%7B%22is_settlement%22%3A0%2C%22is_disuse%22%3A0%2C%22team_id%22%3A0%2C%22is_completed%22%3A0%2C%22is_promotion%22%3A0%2C%22rank%22%3A0%2C%22shining_score%22%3A0%7D%2C%22stage_7%22%3A%7B%22is_settlement%22%3A0%2C%22is_disuse%22%3A0%2C%22last_rank%22%3A4%2C%22last_team_id%22%3A1%2C%22shining_score%22%3A681910%2C%22rank%22%3A3%2C%22avatar_image%22%3A%22%22%7D%7D,,100135,1,['live', 'blink', 'live_link', 'web'],1,5,,https://live.bilibili.com/activity/live-activity-battle/index.html?is_live_half_webview=1&hybrid_rotate_d=1&is_cling_player=1&hybrid_half_ui=1%20,3,100p,70p,a27af6,0,30,100;2,2,375,100p,a27af6,0,30,100;3,3,100p,70p,a27af6,0,30,100;4,2,375,100p,a27af6,0,30,100;5,3,100p,70p,a27af6,0,30,100;6,3,100p,70p,a27af6,0,30,100;7,3,100p,70p,a27af6,0,30,100;8,3,100p,70p,a27af6,0,30,100&room_id=11365&uid=777536#/bls_2021_final,#110070,#ffffff,全站总选赛,,,BLS全站总选赛,113,1640866020,other,
1947.21,20:07:10,2021.12.30,WIDGET_BANNER,True,%7B%22period%22%3A7%2C%22team_id%22%3A466%2C%22current_timestamp%22%3A1640866029%2C%22stage_1%22%3A%7B%22is_complete%22%3A0%2C%22promote_team_id%22%3A0%2C%22current_score%22%3A0%2C%22target_score%22%3A0%2C%22next_team_id%22%3A0%7D%2C%22stage_2%22%3A%7B%22is_settlement%22%3A0%2C%22is_disuse%22%3A0%2C%22is_promotion%22%3A0%2C%22rank%22%3A0%2C%22shining_score%22%3A0%2C%22rank_distance_score%22%3A0%7D%2C%22stage_3%22%3A%7B%22is_settlement%22%3A0%2C%22is_disuse%22%3A0%2C%22team_id%22%3A0%2C%22is_promotion%22%3A0%2C%22rank%22%3A0%2C%22shining_score%22%3A0%2C%22rank_distance_score%22%3A0%7D%2C%22stage_4%22%3A%7B%22is_settlement%22%3A0%2C%22is_disuse%22%3A0%2C%22team_id%22%3A0%2C%22is_promotion%22%3A0%2C%22shining_score%22%3A0%2C%22avatars%22%3Anull%2C%22pk_distance_score%22%3A0%7D%2C%22stage_5%22%3A%7B%22is_settlement%22%3A0%2C%22is_disuse%22%3A0%2C%22team_id%22%3A0%2C%22rank%22%3A0%2C%22daily_rank%22%3A0%2C%22is_first_day%22%3A0%2C%22shining_score%22%3A0%7D%2C%22stage_6%22%3A%7B%22is_settlement%22%3A0%2C%22is_disuse%22%3A0%2C%22team_id%22%3A0%2C%22is_completed%22%3A0%2C%22is_promotion%22%3A0%2C%22rank%22%3A0%2C%22shining_score%22%3A0%7D%2C%22stage_7%22%3A%7B%22is_settlement%22%3A0%2C%22is_disuse%22%3A0%2C%22last_rank%22%3A4%2C%22last_team_id%22%3A1%2C%22shining_score%22%3A682214%2C%22rank%22%3A3%2C%22avatar_image%22%3A%22%22%7D%7D,,100135,1,['live', 'blink', 'live_link', 'web'],1,5,,https://live.bilibili.com/activity/live-activity-battle/index.html?is_live_half_webview=1&hybrid_rotate_d=1&is_cling_player=1&hybrid_half_ui=1%20,3,100p,70p,a27af6,0,30,100;2,2,375,100p,a27af6,0,30,100;3,3,100p,70p,a27af6,0,30,100;4,2,375,100p,a27af6,0,30,100;5,3,100p,70p,a27af6,0,30,100;6,3,100p,70p,a27af6,0,30,100;7,3,100p,70p,a27af6,0,30,100;8,3,100p,70p,a27af6,0,30,100&room_id=11365&uid=777536#/bls_2021_final,#110070,#ffffff,全站总选赛,,,BLS全站总选赛,113,1640866030,other,
1957.21,20:07:20,2021.12.30,WIDGET_BANNER,True,%7B%22period%22%3A7%2C%22team_id%22%3A466%2C%22current_timestamp%22%3A1640866035%2C%22stage_1%22%3A%7B%22is_complete%22%3A0%2C%22promote_team_id%22%3A0%2C%22current_score%22%3A0%2C%22target_score%22%3A0%2C%22next_team_id%22%3A0%7D%2C%22stage_2%22%3A%7B%22is_settlement%22%3A0%2C%22is_disuse%22%3A0%2C%22is_promotion%22%3A0%2C%22rank%22%3A0%2C%22shining_score%22%3A0%2C%22rank_distance_score%22%3A0%7D%2C%22stage_3%22%3A%7B%22is_settlement%22%3A0%2C%22is_disuse%22%3A0%2C%22team_id%22%3A0%2C%22is_promotion%22%3A0%2C%22rank%22%3A0%2C%22shining_score%22%3A0%2C%22rank_distance_score%22%3A0%7D%2C%22stage_4%22%3A%7B%22is_settlement%22%3A0%2C%22is_disuse%22%3A0%2C%22team_id%22%3A0%2C%22is_promotion%22%3A0%2C%22shining_score%22%3A0%2C%22avatars%22%3Anull%2C%22pk_distance_score%22%3A0%7D%2C%22stage_5%22%3A%7B%22is_settlement%22%3A0%2C%22is_disuse%22%3A0%2C%22team_id%22%3A0%2C%22rank%22%3A0%2C%22daily_rank%22%3A0%2C%22is_first_day%22%3A0%2C%22shining_score%22%3A0%7D%2C%22stage_6%22%3A%7B%22is_settlement%22%3A0%2C%22is_disuse%22%3A0%2C%22team_id%22%3A0%2C%22is_completed%22%3A0%2C%22is_promotion%22%3A0%2C%22rank%22%3A0%2C%22shining_score%22%3A0%7D%2C%22stage_7%22%3A%7B%22is_settlement%22%3A0%2C%22is_disuse%22%3A0%2C%22last_rank%22%3A4%2C%22last_team_id%22%3A1%2C%22shining_score%22%3A682216%2C%22rank%22%3A3%2C%22avatar_image%22%3A%22%22%7D%7D,,100135,1,['live', 'blink', 'live_link', 'web'],1,5,,https://live.bilibili.com/activity/live-activity-battle/index.html?is_live_half_webview=1&hybrid_rotate_d=1&is_cling_player=1&hybrid_half_ui=1%20,3,100p,70p,a27af6,0,30,100;2,2,375,100p,a27af6,0,30,100;3,3,100p,70p,a27af6,0,30,100;4,2,375,100p,a27af6,0,30,100;5,3,100p,70p,a27af6,0,30,100;6,3,100p,70p,a27af6,0,30,100;7,3,100p,70p,a27af6,0,30,100;8,3,100p,70p,a27af6,0,30,100&room_id=11365&uid=777536#/bls_2021_final,#110070,#ffffff,全站总选赛,,,BLS全站总选赛,113,1640866039,other,
1967.21,20:07:30,2021.12.30,WIDGET_BANNER,True,%7B%22period%22%3A7%2C%22team_id%22%3A466%2C%22current_timestamp%22%3A1640866046%2C%22stage_1%22%3A%7B%22is_complete%22%3A0%2C%22promote_team_id%22%3A0%2C%22current_score%22%3A0%2C%22target_score%22%3A0%2C%22next_team_id%22%3A0%7D%2C%22stage_2%22%3A%7B%22is_settlement%22%3A0%2C%22is_disuse%22%3A0%2C%22is_promotion%22%3A0%2C%22rank%22%3A0%2C%22shining_score%22%3A0%2C%22rank_distance_score%22%3A0%7D%2C%22stage_3%22%3A%7B%22is_settlement%22%3A0%2C%22is_disuse%22%3A0%2C%22team_id%22%3A0%2C%22is_promotion%22%3A0%2C%22rank%22%3A0%2C%22shining_score%22%3A0%2C%22rank_distance_score%22%3A0%7D%2C%22stage_4%22%3A%7B%22is_settlement%22%3A0%2C%22is_disuse%22%3A0%2C%22team_id%22%3A0%2C%22is_promotion%22%3A0%2C%22shining_score%22%3A0%2C%22avatars%22%3Anull%2C%22pk_distance_score%22%3A0%7D%2C%22stage_5%22%3A%7B%22is_settlement%22%3A0%2C%22is_disuse%22%3A0%2C%22team_id%22%3A0%2C%22rank%22%3A0%2C%22daily_rank%22%3A0%2C%22is_first_day%22%3A0%2C%22shining_score%22%3A0%7D%2C%22stage_6%22%3A%7B%22is_settlement%22%3A0%2C%22is_disuse%22%3A0%2C%22team_id%22%3A0%2C%22is_completed%22%3A0%2C%22is_promotion%22%3A0%2C%22rank%22%3A0%2C%22shining_score%22%3A0%7D%2C%22stage_7%22%3A%7B%22is_settlement%22%3A0%2C%22is_disuse%22%3A0%2C%22last_rank%22%3A4%2C%22last_team_id%22%3A1%2C%22shining_score%22%3A682229%2C%22rank%22%3A3%2C%22avatar_image%22%3A%22%22%7D%7D,,100135,1,['live', 'blink', 'live_link', 'web'],1,5,,https://live.bilibili.com/activity/live-activity-battle/index.html?is_live_half_webview=1&hybrid_rotate_d=1&is_cling_player=1&hybrid_half_ui=1%20,3,100p,70p,a27af6,0,30,100;2,2,375,100p,a27af6,0,30,100;3,3,100p,70p,a27af6,0,30,100;4,2,375,100p,a27af6,0,30,100;5,3,100p,70p,a27af6,0,30,100;6,3,100p,70p,a27af6,0,30,100;7,3,100p,70p,a27af6,0,30,100;8,3,100p,70p,a27af6,0,30,100&room_id=11365&uid=777536#/bls_2021_final,#110070,#ffffff,全站总选赛,,,BLS全站总选赛,113,1640866050,other,
